archivo,beam,shot_number,lat,lon,este_utm19s,norte_utm19s,elev_lowestmode,l2a_quality_flag_rel3,degrade_flag,sensitivity,rh25,rh50,rh75,rh95,rh98,pendiente_grados,pai,fhd_normal,cover
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM1000,351000800100043068,-42.753810,-71.087255,329190.6,5264411.0,937.3779,1,0,0.95311266,-1.23,-0.14,0.89,2.46,3.21,0.86,0.05318018,1.483556,0.026238535
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM1000,351000800100043069,-42.753524,-71.086679,329237.0,5264444.0,936.77057,1,0,0.94883287,-1.3,-0.14,0.93,2.65,3.51,1.17,0.068108864,1.6266035,0.03347923
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM1000,351000800100043070,-42.753237,-71.086103,329283.3,5264477.0,936.07294,1,0,0.95939445,-1.26,-0.11,1.0,2.68,3.39,1.28,0.15721495,1.488725,0.07558757
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM1000,351000800100043071,-42.752951,-71.085527,329329.7,5264510.0,936.0202,1,0,0.94650257,-1.34,-0.14,0.97,2.46,3.06,1.54,0.0434362,1.3104265,0.021483188
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM1000,351000800100043072,-42.752664,-71.084949,329376.1,5264543.0,936.7158,1,0,0.942401,-1.41,-0.22,0.82,2.27,2.83,1.32,0.010302224,0.75497985,0.005137824
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM1000,351000800100043073,-42.752377,-71.084373,329422.5,5264576.0,936.3393,1,0,0.93426836,-1.34,-0.14,1.0,2.53,3.1,1.25,0.016660873,0.6931472,0.0082957195
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM1000,351000800100043074,-42.752090,-71.083797,329468.9,5264609.0,936.4106,1,0,0.93462586,-1.3,-0.18,0.85,2.27,2.83,2.08,0.001903392,1.4172189,0.0009512418
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM1000,351000800100043075,-42.751803,-71.083220,329515.3,5264642.0,936.2023,1,0,0.9392959,-1.3,-0.14,0.93,2.57,3.36,4.01,0.098461546,1.7140071,0.048034694
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM1000,351000800100043076,-42.751516,-71.082641,329561.9,5264675.2,938.655,1,0,0.93707144,-1.41,-0.18,1.0,2.61,3.21,5.70,0.04393066,1.5583016,0.021725062
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM1000,351000800100043077,-42.751227,-71.082060,329608.7,5264708.4,943.7017,1,0,0.940167,-1.6,-0.14,1.23,3.02,3.66,5.56,0.06921882,1.3729432,0.034015417
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM1000,351000800100043078,-42.750939,-71.081481,329655.3,5264741.5,947.21783,1,0,0.92586035,-1.83,-0.48,0.63,2.01,2.46,3.27,0.028855128,0.6365142,0.014323644
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM1000,351000800100043079,-42.750653,-71.080905,329701.6,5264774.5,945.843,1,0,0.9354144,-1.71,-0.18,1.26,3.32,4.07,8.12,0.031302262,1.8481241,0.015528887
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM1000,351000800100043080,-42.750364,-71.080323,329748.5,5264807.7,952.00867,1,0,0.93368185,-2.05,-0.14,1.79,4.4,5.26,10.72,0.059259545,1.7962626,0.029193686
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM1000,351000800100043081,-42.750075,-71.079739,329795.5,5264841.0,959.9457,1,0,0.94412374,-2.01,-0.41,0.97,2.8,3.43,7.78,0.013871753,0.6365142,0.0069117993
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM1000,351000800100043082,-42.749788,-71.079163,329841.8,5264874.0,959.52124,1,0,0.93892366,-1.15,-0.11,0.89,2.35,2.95,4.47,0.10601944,1.4453512,0.051624708
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM1000,351000800100043083,-42.749500,-71.078582,329888.6,5264907.2,964.6866,1,0,0.9516301,-1.6,-0.29,0.85,2.35,2.87,2.80,0.025914656,0.7473604,0.012873467
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM1000,351000800100043084,-42.749213,-71.078006,329934.9,5264940.2,963.2451,1,0,0.94076616,-1.15,-0.03,1.04,2.61,3.24,6.60,0.10454259,1.3854806,0.05092427
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM1000,351000800100043085,-42.748925,-71.077425,329981.7,5264973.4,967.83075,1,0,0.9567608,-1.79,-0.22,1.26,3.47,4.36,7.79,0.025599953,1.6522263,0.0127181355
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM1000,351000800100043086,-42.748637,-71.076844,330028.5,5265006.6,973.0388,1,0,0.9539153,-1.3,-0.14,0.97,2.53,3.13,4.83,0.01848914,1.527996,0.009201829
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM1000,351000800100043087,-42.748350,-71.076268,330074.8,5265039.5,972.27563,1,0,0.9328199,-1.3,-0.11,1.08,2.8,3.43,5.78,0.1061505,1.6315701,0.051686842
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM1000,351000800100043088,-42.748062,-71.075688,330121.5,5265072.7,975.5522,1,0,0.9233415,-1.45,0.11,1.75,3.95,4.66,4.61,0.19410151,1.6317463,0.09247541
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM1000,351000800100043089,-42.747775,-71.075111,330168.0,5265105.7,976.69727,1,0,0.9135346,-1.19,-0.07,1.08,2.65,3.24,6.68,0.10679309,1.4419415,0.051991425
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM1000,351000800100043090,-42.747487,-71.074530,330214.8,5265138.9,981.8388,1,0,0.951396,-2.61,-0.56,1.3,3.54,4.29,7.17,0.006581977,0.89263296,0.0032855612
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM1000,351000800100043109,-42.742058,-71.063614,331093.4,5265763.7,941.7079,1,0,0.9454748,-1.26,-0.14,0.85,2.24,2.8,1.10,0.03451705,1.3343446,0.017109962
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM1000,351000800100043113,-42.740339,-71.060151,331372.2,5265961.6,947.80255,1,0,0.9359839,-1.34,0.67,3.1,6.08,6.94,6.31,0.52699,2.0132213,0.23154177
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM1000,351000800100043114,-42.740050,-71.059570,331419.0,5265994.7,953.59,1,0,0.9470456,-1.23,-0.07,1.04,2.65,3.32,6.42,0.09453992,1.4748902,0.04616654
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM1000,351000800100043115,-42.739763,-71.058990,331465.6,5266027.8,956.8139,1,0,0.9468663,-1.79,-0.22,1.3,3.58,4.55,10.42,0.025610989,1.3376846,0.012723584
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM1000,351000800100043116,-42.739474,-71.058406,331512.7,5266061.0,965.3959,1,0,0.94317895,-2.05,-0.22,1.45,3.66,4.48,10.13,0.04339594,0.9758906,0.021463493
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM1000,351000800100043117,-42.739186,-71.057827,331559.3,5266094.1,969.3527,1,0,0.9450594,-2.12,-0.41,1.08,2.98,3.69,7.94,0.007505244,1.0797731,0.0037455666
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM1000,351000800100043118,-42.738901,-71.057253,331605.5,5266127.0,966.2199,1,0,0.94468534,-1.15,-0.11,0.89,2.27,2.8,8.18,0.07895739,1.2101337,0.038707048
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM1000,351000800100043119,-42.738615,-71.056678,331651.8,5266159.9,965.21765,1,0,0.9556016,-1.26,0.11,1.64,4.18,5.11,7.62,0.2700979,1.661485,0.1262992
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM1000,351000800100043120,-42.738326,-71.056094,331698.9,5266193.1,973.73096,1,0,0.95190275,-1.41,0.22,1.94,4.44,5.34,8.94,0.34936276,1.7868446,0.1602304
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM1000,351000800100043121,-42.738037,-71.055510,331745.9,5266226.4,982.33624,1,0,0.9383119,-1.9,-0.37,0.97,2.72,3.36,4.68,0.022282207,0.6365142,0.011079067
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM1000,351000800100043122,-42.737750,-71.054933,331792.3,5266259.4,983.029,1,0,0.9407823,-1.23,-0.18,0.78,2.09,2.61,3.87,0.0064732535,0.6879007,0.0032313773
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM1000,351000800100043123,-42.737465,-71.054359,331838.5,5266292.2,979.9841,1,0,0.93923587,-1.26,-0.22,0.78,2.09,2.57,2.58,0.005216455,1.3164825,0.0026048177
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM1000,351000800100043124,-42.737179,-71.053784,331884.8,5266325.1,978.69684,1,0,0.94093,-1.26,-0.18,0.82,2.2,2.76,2.94,0.04342924,1.3865662,0.021479785
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM1000,351000800100043125,-42.736892,-71.053208,331931.2,5266358.1,978.65155,1,0,0.94742954,-1.34,-0.18,0.97,2.5,3.1,4.96,0.009441129,1.5373677,0.004709403
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM1000,351000800100043126,-42.736606,-71.052631,331977.7,5266391.1,979.3866,1,0,0.9407983,-1.3,-0.14,0.93,2.46,3.1,5.38,0.026581148,1.6727172,0.013202353
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM1000,351000800100043127,-42.736320,-71.052055,332024.1,5266424.0,978.98615,1,0,0.94944346,-1.53,-0.33,0.74,2.09,2.61,5.00,0.03223443,0.6365142,0.015987601
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM1000,351000800100043128,-42.736033,-71.051479,332070.5,5266457.0,978.821,1,0,0.9438977,-1.34,-0.11,1.04,2.76,3.47,4.51,0.058598958,1.6307833,0.028873015
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM1000,351000800100043129,-42.735746,-71.050900,332117.1,5266490.0,981.88666,1,0,0.94960976,-1.19,-0.18,0.74,2.01,2.53,4.13,0.019410659,1.4621812,0.00965823
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM1000,351000800100043130,-42.735459,-71.050322,332163.6,5266523.1,983.65717,1,0,0.9265307,-2.98,-0.85,1.0,3.51,4.44,8.36,0.009836664,0.6365142,0.004906217
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM1000,351000800100043143,-42.731723,-71.042806,332768.8,5266952.8,1012.56055,1,0,0.9116567,-1.64,-0.29,0.93,2.57,3.21,5.90,0.033891425,0.8698956,0.016802471
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM1000,351000800100043147,-42.730567,-71.040478,332956.3,5267085.8,1040.1047,1,0,0.9546876,-1.97,-0.33,1.15,3.06,3.73,5.10,0.010708275,1.1417773,0.0053397827
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM1000,351000800100043148,-42.730281,-71.039904,333002.5,5267118.7,1037.935,1,0,0.93808204,-1.49,-0.26,0.89,2.46,3.1,6.76,0.0153412735,0.65781564,0.007641196
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM1000,351000800100043149,-42.729994,-71.039330,333048.7,5267151.7,1035.9432,1,0,0.9310359,-1.56,-0.22,1.08,2.72,3.32,2.95,0.012437481,1.0703169,0.0061993804
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM1000,351000800100043150,-42.729707,-71.038752,333095.3,5267184.8,1038.6156,1,0,0.9426084,-1.53,-0.26,0.89,2.46,3.06,3.02,0.015105777,0.73953176,0.007524343
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM1000,351000800100043152,-42.729130,-71.037594,333188.5,5267251.0,1045.5315,1,0,0.9359934,-1.97,-0.11,1.75,4.4,5.49,9.44,0.055673573,2.0150263,0.027451651
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM1000,351000800100043153,-42.728840,-71.037010,333235.6,5267284.4,1054.7312,1,0,0.9418326,-1.6,-0.11,1.38,3.21,3.84,5.25,0.07480128,1.1075752,0.03670761
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM1000,351000800100043154,-42.728554,-71.036436,333281.8,5267317.3,1053.2102,1,0,0.9476184,-1.08,-0.11,0.82,2.16,2.68,4.62,0.059307177,1.3497264,0.029216805
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM1000,351000800100043155,-42.728268,-71.035862,333328.0,5267350.2,1050.8855,1,0,0.9497207,-1.26,0.03,1.34,3.13,3.84,8.91,0.15258637,1.5064778,0.0734463
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM1000,351000800100043156,-42.727980,-71.035285,333374.5,5267383.3,1052.9946,1,0,0.9539344,-1.6,-0.29,0.89,2.42,3.02,8.72,0.018087942,0.96185595,0.009003063
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM1000,351000800100043157,-42.727694,-71.034713,333420.6,5267416.2,1048.989,1,0,0.9512567,-1.12,-0.14,0.78,2.05,2.57,9.47,0.08363292,1.2046697,0.040951394
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM1000,351000800100043158,-42.727407,-71.034137,333467.0,5267449.2,1049.0123,1,0,0.9506693,-1.49,-0.11,1.19,2.98,3.66,10.74,0.018916013,1.6934853,0.009413273
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM1000,351000800100043159,-42.727120,-71.033561,333513.4,5267482.2,1049.2635,1,0,0.9547368,-1.3,0.0,1.3,3.28,4.1,9.80,0.18414329,1.6302649,0.08794697
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM1000,351000800100043160,-42.726834,-71.032988,333559.5,5267515.1,1046.5045,1,0,0.96065134,-1.26,-0.18,0.82,2.2,2.76,13.91,0.039985083,1.5748425,0.019793361
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM1000,351000800100043161,-42.726551,-71.032424,333604.9,5267547.7,1033.0847,1,0,0.9512822,-1.34,0.22,1.83,4.66,6.72,13.38,0.2652538,2.1821074,0.124181494
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM1000,351000800100043162,-42.726267,-71.031857,333650.6,5267580.3,1023.31335,1,0,0.9607779,-1.12,-0.14,0.82,2.16,2.76,5.51,0.03733408,1.3768388,0.01849332
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM1000,351000800100043163,-42.725980,-71.031282,333696.9,5267613.3,1022.6238,1,0,0.9427933,-1.56,-0.26,0.93,2.53,3.13,6.72,0.01550921,0.82469505,0.007724516
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM1000,351000800100043164,-42.725693,-71.030706,333743.3,5267646.3,1022.35345,1,0,0.9429445,-1.3,-0.18,0.82,2.16,2.68,6.45,0.012394565,1.4254898,0.0061780554
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM1000,351000800100043165,-42.725406,-71.030131,333789.6,5267679.3,1021.94794,1,0,0.9534294,-1.56,-0.11,1.3,3.28,4.1,7.15,0.0066058068,1.4408182,0.0032974367
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM1000,351000800100043166,-42.725118,-71.029552,333836.3,5267712.5,1026.1781,1,0,0.9564814,-1.64,-0.22,1.08,2.98,3.73,6.99,0.024702605,1.5686039,0.012275088
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM1000,351000800100043167,-42.724829,-71.028971,333883.0,5267745.7,1031.1842,1,0,0.94695306,-1.3,-0.22,0.7,1.97,2.5,4.56,0.01668584,1.4657122,0.0083081
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM1000,351000800100043168,-42.724542,-71.028396,333929.3,5267778.7,1030.4983,1,0,0.9524618,-1.26,-0.14,0.85,2.27,2.83,3.18,0.036159296,1.5299186,0.017916655
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM1000,351000800100043169,-42.724255,-71.027821,333975.6,5267811.7,1030.1206,1,0,0.9450843,-1.34,-0.18,0.85,2.27,2.83,2.38,0.029560134,1.5411413,0.014671018
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM1000,351000800100043170,-42.723968,-71.027246,334022.0,5267844.7,1030.2728,1,0,0.9495317,-1.3,-0.22,0.78,2.09,2.61,3.45,0.027673056,1.4414574,0.013740929
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM1000,351000800100043171,-42.723681,-71.026671,334068.3,5267877.7,1029.6127,1,0,0.95656735,-1.3,-0.03,1.23,3.02,3.69,7.40,0.17192206,1.3982989,0.082358435
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM1011,351001100100041388,-42.823088,-71.213003,319101.7,5256455.3,1557.7333,1,0,0.96037483,-1.9,-0.37,0.93,2.83,3.77,15.11,0.0166196,0.68907845,0.008275258
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM1011,351001100100041389,-42.822807,-71.212437,319147.1,5256487.8,1543.617,1,0,0.9473875,-1.41,-0.03,1.34,3.39,4.18,16.28,0.07314071,1.6682237,0.03590763
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM1011,351001100100041390,-42.822526,-71.211874,319192.3,5256520.2,1526.2766,1,0,0.95183504,-2.01,-0.18,1.6,4.21,5.3,17.79,0.020509018,1.9902347,0.010201942
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM1011,351001100100041391,-42.822246,-71.211310,319237.6,5256552.6,1509.8678,1,0,0.9599812,-1.82,-0.07,1.64,4.18,5.34,19.50,0.0695831,2.048949,0.034191374
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM1011,351001100100041392,-42.821966,-71.210747,319282.8,5256584.9,1491.5082,1,0,0.96556175,-1.71,0.37,2.53,5.75,6.9,19.98,0.33786553,2.0381167,0.15539311
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM1011,351001100100041397,-42.820563,-71.207930,319509.0,5256746.7,1407.408,1,0,0.9720069,-4.33,-1.3,1.12,3.84,4.89,19.23,0.009266206,1.3164787,0.0046223523
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM1011,351001100100041399,-42.820003,-71.206804,319599.4,5256811.3,1372.1594,1,0,0.9580349,-2.72,-0.48,1.53,4.33,5.37,19.32,0.013295304,0.6365142,0.0066255345
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM1011,351001100100041400,-42.819725,-71.206248,319644.0,5256843.3,1346.4392,1,0,0.96362597,-1.71,0.33,2.46,5.75,7.17,19.71,0.2850398,2.1180587,0.13279986
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM1011,351001100100041401,-42.819446,-71.205688,319689.0,5256875.5,1325.59,1,0,0.9697305,4.22,8.32,11.2,14.86,16.05,19.28,3.0364838,2.6071117,0.7794574
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM1011,351001100100041402,-42.819163,-71.205119,319734.7,5256908.1,1315.0708,1,0,0.97367495,-3.62,-0.67,1.68,5.34,6.61,16.33,0.024679026,0.9476303,0.01226345
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM1011,351001100100041403,-42.818884,-71.204558,319779.8,5256940.3,1295.3989,1,0,0.97471315,5.04,9.52,11.87,14.82,15.98,15.02,3.4900625,2.637732,0.82368153
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM1011,351001100100041404,-42.818597,-71.203977,319826.5,5256973.5,1298.5632,1,0,0.9770325,-3.36,-0.7,1.23,4.33,5.67,16.41,0.03070546,1.048029,0.015235101
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM1011,351001100100041405,-42.818314,-71.203406,319872.3,5257006.1,1289.5803,1,0,0.9728874,2.42,6.87,9.37,12.06,13.03,15.16,2.7419925,2.434695,0.7448618
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM1011,351001100100041408,-42.817450,-71.201654,320013.0,5257105.8,1308.7177,1,0,0.9664694,-1.41,0.0,1.41,6.01,7.91,14.13,0.22415869,2.164282,0.106007844
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM1011,351001100100041409,-42.817167,-71.201083,320058.9,5257138.5,1299.8418,1,0,0.9582818,-1.9,-0.07,1.71,4.29,5.26,14.29,0.03608388,1.7087417,0.017879639
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM1011,351001100100041410,-42.816888,-71.200523,320103.8,5257170.6,1278.6045,1,0,0.9682272,-1.53,0.93,4.03,9.67,11.42,17.61,0.5174716,2.4831882,0.22788191
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM1011,351001100100041411,-42.816609,-71.199962,320148.9,5257202.8,1258.5032,1,0,0.97418684,4.03,8.55,12.17,17.14,18.52,17.81,3.4095623,2.7992506,0.81654876
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM1011,351001100100041412,-42.816319,-71.199375,320196.1,5257236.2,1269.1538,1,0,0.97271425,-5.82,-2.01,0.82,4.07,5.15,15.70,0.014565979,0.7110991,0.007256448
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM1011,351001100100041413,-42.816031,-71.198788,320243.2,5257269.5,1278.3032,1,0,0.96881515,-5.97,-1.86,0.85,3.54,4.4,14.65,0.027147086,1.1690582,0.013481543
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM1011,351001100100041414,-42.815743,-71.198205,320290.0,5257302.7,1283.2291,1,0,0.96325237,-3.13,-0.74,1.26,3.77,4.7,13.38,0.01106427,0.66431916,0.0055168113
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM1011,351001100100041415,-42.815454,-71.197618,320337.2,5257336.1,1293.2976,1,0,0.95690715,-2.16,-0.03,2.09,4.93,5.93,10.18,0.10044163,1.7824638,0.048976656
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM1011,351001100100041416,-42.815164,-71.197028,320384.6,5257369.5,1306.106,1,0,0.9588902,-2.95,-0.59,1.6,4.7,5.93,12.65,0.0052212565,0.931907,0.0026072126
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM1011,351001100100041417,-42.814875,-71.196441,320431.8,5257402.9,1316.4932,1,0,0.9660577,-2.39,-0.11,2.09,4.85,5.78,12.24,0.04548875,1.5617484,0.022486849
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM1011,351001100100041418,-42.814587,-71.195858,320478.6,5257436.1,1322.1577,1,0,0.9597229,-2.53,-0.52,1.26,3.62,4.51,15.16,0.014123455,0.94874144,0.0070367716
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM1011,351001100100041419,-42.814301,-71.195279,320525.1,5257469.1,1322.7037,1,0,0.95936674,-2.35,-0.44,1.23,3.51,4.44,14.96,0.007253046,0.6728246,0.003619934
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM1011,351001100100041420,-42.814014,-71.194698,320571.8,5257502.2,1325.2151,1,0,0.9657515,-1.75,-0.26,1.12,2.95,3.66,12.69,0.0049459264,0.7949318,0.0024698982
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM1011,351001100100041421,-42.813729,-71.194119,320618.2,5257535.1,1325.5837,1,0,0.95553887,-1.41,0.48,2.42,4.55,5.26,13.99,0.39657518,1.6067383,0.17981036
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM1011,351001100100041424,-42.812893,-71.192442,320753.0,5257631.5,1260.3456,1,0,0.9580538,-1.6,0.0,1.68,4.29,5.6,19.24,0.08493336,1.9287145,0.04157477
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM1011,351001100100041425,-42.812612,-71.191876,320798.4,5257663.9,1246.0227,1,0,0.96045935,-1.3,0.11,1.56,3.73,4.7,19.81,0.24437627,1.685102,0.11499591
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM1011,351001100100041432,-42.810624,-71.187858,321121.2,5257893.2,1213.7834,1,0,0.9708882,-1.49,0.44,2.57,6.2,7.65,18.83,0.3895624,2.199085,0.17693143
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM1011,351001100100041433,-42.810333,-71.187268,321168.6,5257926.7,1228.1764,1,0,0.9514006,-2.72,-0.41,1.71,4.85,5.93,18.79,0.015103806,1.075011,0.0075233676
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM1011,351001100100041434,-42.810049,-71.186693,321214.8,5257959.5,1225.102,1,0,0.9627748,-1.19,1.56,4.33,8.1,9.45,17.60,0.7701784,2.2090435,0.3194241
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM1011,351001100100041435,-42.809759,-71.186105,321262.1,5257992.9,1236.8143,1,0,0.94937086,-2.54,-0.74,0.56,2.16,2.72,11.38,0.021711806,0.6365142,0.010797001
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM1011,351001100100041436,-42.809479,-71.185540,321307.4,5258025.3,1221.9822,1,0,0.9550916,-1.64,0.0,1.64,4.48,5.86,14.29,0.079579934,1.8733249,0.03900625
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM1011,351001100100041437,-42.809198,-71.184975,321352.8,5258057.7,1207.5686,1,0,0.9643926,-1.27,-0.07,1.15,2.91,3.69,10.53,0.12362485,1.5527108,0.059934877
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM1011,351001100100041438,-42.808915,-71.184405,321398.6,5258090.3,1198.7286,1,0,0.95892805,-1.23,-0.03,1.15,2.83,3.47,10.98,0.12667821,1.3486096,0.061368663
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM1011,351001100100041445,-42.806932,-71.180403,321720.1,5258319.0,1150.9716,1,0,0.96473217,-1.0,0.07,1.19,3.02,3.81,9.55,0.22257574,1.4946914,0.10530026
